岗位ID,岗位名称,公司,城市,一级簇号,一级簇名,二级簇名
J5040,运维工程师,锐仕方达人才科技集团有限公司,嘉兴,1,运维/云与网络（分布式电站、空调工程）,—
J5041,资讯设计主管,嘉兴立晟自动化设备有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,Java/后端（spring、mybatis）
J5042,it运维工程师,圆通速递有限公司,嘉兴,1,运维/云与网络（分布式电站、空调工程）,—
J5043,管培生应届,浙江朝晖过滤技术股份有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,硬件/仪器/自动化（组态软件、scratch）
J5044,IT,浙江科恩特电机科技有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J5045,信息技术运维,上海邦芒人力资源有限公司,嘉兴,1,运维/云与网络（分布式电站、空调工程）,—
J5046,独立医疗软件工程师（医学影像/PACS方向）,泰格医药,嘉兴,4,后端开发（hibernate、linux开发）,—
J5047,软件工程师(J10067),中国电子科技集团公司第三十六研究所,嘉兴,4,后端开发（hibernate、linux开发）,—
J5048,IT管培生（MES）,宁波信泰机械有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,Java/后端（spring、mybatis）
J5049,软件测试工程师（it方向）,天阳科技,嘉兴,3,软件测试（信号测试、安全测试）,—
J5050,全栈开发实习生,浙江映出科技有限公司,嘉兴,8,前端开发（web前端、erp项目）,—
J5051,IT工程师,宜兰汽车配件制造（平湖）有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J5052,嵌入式软件工程师,嘉兴市尚瑞电子科技有限公司,嘉兴,5,嵌入式/硬件（rtos、32位单片机）,—
J5053,整机软件测试工程师,浙江赛瑾半导体科技有限公司,嘉兴,3,软件测试（信号测试、安全测试）,—
J5054,QT软件开发工程师（实习生）,魔研匠造(浙江)科技有限公司,嘉兴,4,后端开发（hibernate、linux开发）,—
J5055,C++ QT软件工程师,上海大族富创得科技股份有限公司,嘉兴,4,后端开发（hibernate、linux开发）,—
J5056,后端开发工程师,浙江精创教育科技有限公司,嘉兴,4,后端开发（hibernate、linux开发）,—
J5057,嵌入式软件工程师,嘉兴市纳杰微电子技术有限公司,嘉兴,5,嵌入式/硬件（rtos、32位单片机）,—
J5058,软件项目经理（嘉兴）,浙江和达科技股份有限公司,嘉兴,6,产品/项目管理（国内市场、需求分析）,—
J5059,数据开发,上海吾索信息科技有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,Java/后端（spring、mybatis）
J5060,sap实施顾问,科锐尔人力资源服务(苏州)有限公司,嘉兴,1,运维/云与网络（分布式电站、空调工程）,—
J5061,OutSystems开发,杭州优灿科技有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,Java/后端（spring、mybatis）
J5062,实施工程师,福州众致力信息科技有限公司,嘉兴,1,运维/云与网络（分布式电站、空调工程）,—
J5063,MES开发工程师,日善电脑配件(嘉善)有限公司,嘉兴,4,后端开发（hibernate、linux开发）,—
J5064,视觉算法交付实习生,浙江领泽合希信息技术有限公司,嘉兴,7,算法/人工智能（智能驾驶、传感器融合）,—
J5065,技术项目经理 Technical Program Manager,上海永发印务有限公司,嘉兴,5,嵌入式/硬件（rtos、32位单片机）,—
J5066,MES应用工程师,浙江友山新材料科技有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,Java/后端（spring、mybatis）
J5067,嵌入式软件工程师,国科京禾能服科技(浙江)有限公司,嘉兴,5,嵌入式/硬件（rtos、32位单片机）,—
J5068,资讯设计（软件）经理,嘉兴立晟自动化设备有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,Java/后端（spring、mybatis）
J5069,实施交付中级工程师,宁波信泰机械有限公司,嘉兴,1,运维/云与网络（分布式电站、空调工程）,—
J5070,嵌入式开发工程师,浙江东鸿电子股份有限公司,嘉兴,5,嵌入式/硬件（rtos、32位单片机）,—
J5071,项目主管（对日PL）,日立解决方案(中国)有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J5072,Web开发工程师,深圳建广数字科技有限公司青岛分公司,嘉兴,8,前端开发（web前端、erp项目）,—
J5073,技术支持实习生(J10245),拓荆键科(海宁)半导体设备有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J5074,BIOS 开发工程师-昆山（长期派驻嘉善）,系微软件科技(上海)有限公司,嘉兴,2,数据分析/BI（数仓开发、kettle）,—
J5075,独立医疗软件工程师（医学影像/PACS方向）,泰格医药,嘉兴,4,后端开发（hibernate、linux开发）,—
J5076,财务共享中心系统运维,万向共享服务有限公司,嘉兴,1,运维/云与网络（分布式电站、空调工程）,—
J5077,老化测试程序开发工程师,中辉智造(天津)企业管理咨询有限公司,嘉兴,3,软件测试（信号测试、安全测试）,—
J5078,嵌入式软件开发工程师,豪中豪健康科技有限公司,嘉兴,5,嵌入式/硬件（rtos、32位单片机）,—
J5079,AI技术应用负责人(J10730),宁波德业科技股份有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,算法/AI 应用（tensorflow、vit）
J5080,智能割草机软件经理,浙江亚特电器股份有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J5081,数据库设计师II,北京方胜远临医药科技有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J5082,IT服务工程师-浙江嘉兴,联想云领(成都)科技有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J5083,光学博后(共聚焦显微成像方向),长春长光辰英生物科学仪器有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,硬件/仪器/自动化（组态软件、scratch）
J5084,上位机软件开发工程师,中科兆芯(浙江)半导体有限公司,嘉兴,4,后端开发（hibernate、linux开发）,—
J5085,软件实施工程师,上海辛格迪健康科技有限公司,嘉兴,1,运维/云与网络（分布式电站、空调工程）,—
J5086,软件项目经理,浙江和达科技股份有限公司,嘉兴,6,产品/项目管理（国内市场、需求分析）,—
J5087,程序开发工程师,天津芯成半导体有限公司,嘉兴,4,后端开发（hibernate、linux开发）,—
J5088,资讯设计工程师,嘉兴立晟自动化设备有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,Java/后端（spring、mybatis）
J5089,开发项目经理-欧系(010526),宁波信泰机械有限公司,嘉兴,6,产品/项目管理（国内市场、需求分析）,—
J5090,软件项目实施工程师,浙江集光松皓科技有限公司,嘉兴,1,运维/云与网络（分布式电站、空调工程）,—
J5091,前端开发工程师,浙江精创教育科技有限公司,嘉兴,8,前端开发（web前端、erp项目）,—
J5092,项目开发储备干部,浙江泛源鑫才科技有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J5093,嵌入式软件项目经理,嘉兴致芯科技有限公司,嘉兴,5,嵌入式/硬件（rtos、32位单片机）,—
J5094,IT运维专员,正泰电气股份有限公司,嘉兴,1,运维/云与网络（分布式电站、空调工程）,—
J5095,ERP开发工程师,精基科技有限公司,嘉兴,4,后端开发（hibernate、linux开发）,—
J5096,it项目管理,日善电脑配件(嘉善)有限公司,嘉兴,6,产品/项目管理（国内市场、需求分析）,—
J5097,erp项目经理,用友网络科技股份有限公司绍兴分公司,嘉兴,6,产品/项目管理（国内市场、需求分析）,—
J5098,技术文档开发工程师,软通动力信息技术(集团)股份有限公司,嘉兴,4,后端开发（hibernate、linux开发）,—
J5099,上位机软件开发工程师（可接受应届毕业生）,上海芯诣电子科技有限公司,嘉兴,4,后端开发（hibernate、linux开发）,—
J5100,软件开发工程师（前端）,国科京禾能服科技(浙江)有限公司,嘉兴,8,前端开发（web前端、erp项目）,—
J5101,SECS上位机软件开发,浙江赛瑾半导体科技有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J5102,BMS软件开发主任工程师（应用层）(J12171),珠海冠宇电池股份有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J5103,软件工程师,华模智能装备(嘉兴)有限公司,嘉兴,4,后端开发（hibernate、linux开发）,—
J5104,NS管培生（武将专项）,中国平安人寿保险股份有限公司浙江分公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J5105,电子软件工程师,宜兰汽车配件制造（平湖）有限公司,嘉兴,4,后端开发（hibernate、linux开发）,—
J5106,系统架构师（嘉兴）,浙江和达科技股份有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,Java/后端（spring、mybatis）
J5107,支付宝官方理财顾问+周末双休+六险一金,河北银聘企业管理咨询有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J5108,DCDC高级软件工程师,福建睿能科技股份有限公司,嘉兴,4,后端开发（hibernate、linux开发）,—
J5109,高级AI智能体架构师,浙江精创教育科技有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,算法/AI 应用（tensorflow、vit）
J5110,VP/D/助理董事/董事/业务专家/业务开发-可base全国,重庆猎寻企业管理顾问有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,算法/AI 应用（tensorflow、vit）
J5111,软件工程师(J10028),拓荆键科(海宁)半导体设备有限公司,嘉兴,4,后端开发（hibernate、linux开发）,—
J5112,高级java研发工程师,图聚智能,嘉兴,4,后端开发（hibernate、linux开发）,—
J5113,软件信息化产品经理,苏州新方丰科技有限公司,嘉兴,6,产品/项目管理（国内市场、需求分析）,—
J5114,软件工程师,海宁立昂东芯微电子有限公司,嘉兴,4,后端开发（hibernate、linux开发）,—
J5115,软件开发工程师(J11067),振石控股集团,嘉兴,4,后端开发（hibernate、linux开发）,—
J5116,电脑技术员,嘉兴晓禾汽车配件有限公司,嘉兴,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
